image_path,gt,score_cat,score_dog,score_bird
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0779.png,bird,0.2332,0.0012,0.7656
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0780.png,bird,0.066,0.0082,0.9258
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0781.png,bird,0.0434,0.0646,0.892
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0782.png,bird,0.0941,0.0611,0.8448
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0783.png,bird,0.0558,0.1061,0.8381
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0784.png,bird,0.0563,0.1338,0.8099
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0785.png,bird,0.0254,0.1048,0.8698
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0786.png,bird,0.1768,0.0094,0.8138
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0787.png,bird,0.1404,0.0279,0.8317
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0788.png,bird,0.0348,0.1466,0.8186
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0789.png,bird,0.0905,0.0209,0.8886
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0790.png,bird,0.1437,0.0136,0.8427
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0791.png,bird,0.0969,0.0461,0.857
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0792.png,bird,0.0488,0.1586,0.7926
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0793.png,bird,0.1753,0.0064,0.8183
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0794.png,bird,0.061,0.0809,0.8581
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0795.png,bird,0.058,0.1713,0.7707
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0796.png,bird,0.1243,0.0367,0.839
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0797.png,bird,0.1258,0.0248,0.8494
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0798.png,bird,0.0009,0.2122,0.7869
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0799.png,bird,0.098,0.0006,0.9014
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0800.png,bird,0.0276,0.1051,0.8673
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0801.png,bird,0.1277,0.03,0.8423
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0802.png,bird,0.0732,0.112,0.8148
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0803.png,bird,0.0858,0.1452,0.769
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0804.png,bird,0.0201,0.0828,0.8971
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0805.png,bird,0.0828,0.0899,0.8273
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0806.png,bird,0.1416,0.0789,0.7795
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0807.png,bird,0.1833,0.0032,0.8135
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0808.png,bird,0.0514,0.076,0.8726
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0809.png,bird,0.0339,0.1041,0.862
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0810.png,bird,0.1535,0.0499,0.7966
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0811.png,bird,0.0437,0.0496,0.9067
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0812.png,bird,0.041,0.1801,0.7789
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0813.png,bird,0.0238,0.0583,0.9179
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0814.png,bird,0.1273,0.013,0.8597
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0815.png,bird,0.045,0.1242,0.8308
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0816.png,bird,0.0414,0.1212,0.8374
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0817.png,bird,0.1379,0.0082,0.8539
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0818.png,bird,0.0277,0.0957,0.8766
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0819.png,bird,0.0953,0.1435,0.7612
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0820.png,bird,0.0304,0.1576,0.812
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0821.png,bird,0.1156,0.0321,0.8523
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0822.png,bird,0.0837,0.0075,0.9088
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0823.png,bird,0.0792,0.0142,0.9066
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0824.png,bird,0.0036,0.0669,0.9295
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0825.png,bird,0.0294,0.0667,0.9039
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0826.png,bird,0.1456,0.046,0.8084
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0827.png,bird,0.1178,0.0331,0.8491
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0828.png,bird,0.0698,0.026,0.9042
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0829.png,bird,0.0888,0.0125,0.8987
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0830.png,bird,0.1193,0.0409,0.8398
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0831.png,bird,0.0936,0.0313,0.8751
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0832.png,bird,0.0204,0.1527,0.8269
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0833.png,bird,0.1129,0.1117,0.7754
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0834.png,bird,0.0909,0.0651,0.844
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0835.png,bird,0.1251,0.0339,0.841
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0836.png,bird,0.0433,0.1321,0.8246
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0837.png,bird,0.0835,0.0397,0.8768
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0838.png,bird,0.0305,0.1313,0.8382
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0839.png,bird,0.1254,0.0051,0.8695
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0840.png,bird,0.1032,0.0092,0.8876
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0841.png,bird,0.0108,0.0199,0.9693
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0842.png,bird,0.0735,0.0816,0.8449
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0843.png,bird,0.0085,0.0819,0.9096
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0844.png,bird,0.1215,0.0173,0.8612
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0845.png,bird,0.1071,0.0288,0.8641
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0846.png,bird,0.1514,0.0031,0.8455
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0847.png,bird,0.0432,0.1001,0.8567
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0848.png,bird,0.0544,0.107,0.8386
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0849.png,bird,0.0662,0.0343,0.8995
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0850.png,bird,0.0046,0.1817,0.8137
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0851.png,bird,0.1602,0.0648,0.775
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0852.png,bird,0.0877,0.0892,0.8231
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0853.png,bird,0.0634,0.1186,0.818
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0854.png,bird,0.0055,0.1715,0.823
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0855.png,bird,0.1485,0.0086,0.8429
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0856.png,bird,0.1325,0.0442,0.8233
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0857.png,bird,0.1367,0.021,0.8423
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0858.png,bird,0.0381,0.1385,0.8234
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0859.png,bird,0.1009,0.0286,0.8705
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0860.png,bird,0.0072,0.0241,0.9687
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0861.png,bird,0.134,0.0058,0.8602
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0862.png,bird,0.111,0.0637,0.8253
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0863.png,bird,0.1416,0.1247,0.7337
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0864.png,bird,0.0247,0.0302,0.9451
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0865.png,bird,0.0276,0.1094,0.863
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0866.png,bird,0.1284,0.0298,0.8418
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0867.png,bird,0.1526,0.1112,0.7362
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0868.png,bird,0.1514,0.0043,0.8443
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0869.png,bird,0.1324,0.0112,0.8564
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0870.png,bird,0.0298,0.1466,0.8236
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0871.png,bird,0.0195,0.1974,0.7831
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0872.png,bird,0.0157,0.2042,0.7801
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0873.png,bird,0.004,0.0499,0.9461
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0874.png,bird,0.1201,0.0251,0.8548
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0875.png,bird,0.1367,0.0398,0.8235
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0876.png,bird,0.1307,0.0175,0.8518
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0877.png,bird,0.0791,0.0724,0.8485
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0878.png,bird,0.0994,0.1227,0.7779
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0879.png,bird,0.0488,0.0555,0.8957
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0880.png,bird,0.127,0.0324,0.8406
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0881.png,bird,0.0222,0.1223,0.8555
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0882.png,bird,0.0641,0.012,0.9239
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0883.png,bird,0.1479,0.0677,0.7844
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0884.png,bird,0.0147,0.1741,0.8112
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0885.png,bird,0.0413,0.093,0.8657
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0886.png,bird,0.0726,0.0328,0.8946
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0887.png,bird,0.0534,0.1276,0.819
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0888.png,bird,0.0517,0.1266,0.8217
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0889.png,bird,0.0737,0.0448,0.8815
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0890.png,bird,0.0228,0.0138,0.9634
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0891.png,bird,0.1016,0.0449,0.8535
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0892.png,bird,0.1289,0.06,0.8111
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0893.png,bird,0.0906,0.1122,0.7972
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0894.png,bird,0.0136,0.1436,0.8428
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0895.png,bird,0.0476,0.0603,0.8921
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0896.png,bird,0.0024,0.0076,0.99
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0897.png,bird,0.0904,0.0752,0.8344
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0898.png,bird,0.0692,0.0772,0.8536
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0899.png,bird,0.0401,0.0246,0.9353
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0900.png,bird,0.0665,0.0687,0.8648
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0901.png,bird,0.084,0.0555,0.8605
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0902.png,bird,0.0055,0.0714,0.9231
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0903.png,bird,0.0699,0.0753,0.8548
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0904.png,bird,0.0983,0.1009,0.8008
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0905.png,bird,0.086,0.0034,0.9106
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0906.png,bird,0.0415,0.1881,0.7704
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0907.png,bird,0.0094,0.0898,0.9008
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0908.png,bird,0.065,0.0854,0.8496
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0909.png,bird,0.1211,0.044,0.8349
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0910.png,bird,0.0948,0.0715,0.8337
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0911.png,bird,0.1481,0.0093,0.8426
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0912.png,bird,0.1079,0.0643,0.8278
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0913.png,bird,0.082,0.0458,0.8722
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0914.png,bird,0.1295,0.041,0.8295
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0915.png,bird,0.2229,0.0232,0.7539
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0916.png,bird,0.1134,0.0366,0.85
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0917.png,bird,0.1018,0.0001,0.8981
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0918.png,bird,0.0713,0.1773,0.7514
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0919.png,bird,0.0395,0.1108,0.8497
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0920.png,bird,0.172,0.0011,0.8269
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0921.png,bird,0.0545,0.0489,0.8966
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0922.png,bird,0.1402,0.0228,0.837
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0923.png,bird,0.0227,0.0888,0.8885
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0924.png,bird,0.0981,0.0197,0.8822
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0925.png,bird,0.0512,0.0652,0.8836
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0926.png,bird,0.071,0.0011,0.9279
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0927.png,bird,0.1288,0.0325,0.8387
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0928.png,bird,0.0472,0.0999,0.8529
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0929.png,bird,0.0725,0.0568,0.8707
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0930.png,bird,0.0927,0.0529,0.8544
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0931.png,bird,0.1221,0.0409,0.837
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0932.png,bird,0.0645,0.1305,0.805
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0933.png,bird,0.0282,0.1212,0.8506
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0934.png,bird,0.1004,0.1245,0.7751
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0935.png,bird,0.1913,0.0606,0.7481
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0936.png,bird,0.0044,0.2016,0.794
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0937.png,bird,0.0207,0.0962,0.8831
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0938.png,bird,0.0381,0.1004,0.8615
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0939.png,bird,0.0064,0.11,0.8836
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0940.png,bird,0.004,0.1806,0.8154
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0941.png,bird,0.0152,0.0826,0.9022
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0942.png,bird,0.0978,0.1221,0.7801
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0943.png,bird,0.0147,0.1896,0.7957
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0944.png,bird,0.0882,0.0106,0.9012
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0945.png,bird,0.0254,0.1168,0.8578
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0946.png,bird,0.0638,0.0523,0.8839
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0947.png,bird,0.028,0.1102,0.8618
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0948.png,bird,0.1291,0.049,0.8219
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0949.png,bird,0.1999,0.0098,0.7903
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0950.png,bird,0.0725,0.1689,0.7586
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0951.png,bird,0.0214,0.0381,0.9405
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0952.png,bird,0.0106,0.2207,0.7687
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0953.png,bird,0.0561,0.0228,0.9211
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0954.png,bird,0.0636,0.0813,0.8551
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0955.png,bird,0.0834,0.0532,0.8634
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0956.png,bird,0.1135,0.0265,0.86
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0957.png,bird,0.0126,0.1102,0.8772
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0958.png,bird,0.1141,0.075,0.8109
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0959.png,bird,0.011,0.2468,0.7422
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0960.png,bird,0.0815,0.0976,0.8209
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0961.png,bird,0.0225,0.1049,0.8726
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0962.png,bird,0.1886,0.0151,0.7963
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0963.png,bird,0.0896,0.0068,0.9036
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0964.png,bird,0.1448,0.0117,0.8435
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0965.png,bird,0.0025,0.2055,0.792
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0966.png,bird,0.1384,0.0043,0.8573
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0967.png,bird,0.1245,0.0038,0.8717
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0968.png,bird,0.0097,0.1148,0.8755
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0969.png,bird,0.1816,0.1143,0.7041
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0970.png,bird,0.1262,0.1762,0.6976
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0971.png,bird,0.0152,0.0836,0.9012
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0972.png,bird,0.0168,0.2066,0.7766
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0973.png,bird,0.0838,0.0149,0.9013
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0974.png,bird,0.0477,0.0459,0.9064
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0975.png,bird,0.2032,0.0064,0.7904
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0976.png,bird,0.0741,0.1267,0.7992
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0977.png,bird,0.0249,0.0885,0.8866
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0978.png,bird,0.1604,0.0098,0.8298
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0979.png,bird,0.0184,0.067,0.9146
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0980.png,bird,0.0264,0.0434,0.9302
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0981.png,bird,0.0503,0.1578,0.7919
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0982.png,bird,0.1761,0.0139,0.81
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0983.png,bird,0.1007,0.0446,0.8547
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0984.png,bird,0.039,0.22,0.741
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0985.png,bird,0.1619,0.0782,0.7599
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0986.png,bird,0.0139,0.1815,0.8046
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0987.png,bird,0.0377,0.0123,0.95
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0988.png,bird,0.0461,0.0916,0.8623
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0989.png,bird,0.095,0.0877,0.8173
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0990.png,bird,0.0898,0.1114,0.7988
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0991.png,bird,0.1368,0.0734,0.7898
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0992.png,bird,0.1587,0.0206,0.8207
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0993.png,bird,0.0258,0.1562,0.818
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0994.png,bird,0.1112,0.0506,0.8382
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0995.png,bird,0.036,0.0897,0.8743
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0996.png,bird,0.0681,0.0863,0.8456
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0997.png,bird,0.0575,0.0527,0.8898
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0998.png,bird,0.0053,0.16,0.8347
/mnt/d/dev_repos/dev_ir_result_analysis/data/images/image_0999.png,bird,0.0244,0.0408,0.9348
